,brand,model,year,age,mileage,mileage_per_year,engine_size,fuel_type,transmission,condition,condition_score,owner_count,color,body_type,is_luxury,mpg_estimate,price_usd,price_local,price_category,market_segment,depreciation_rate,value_retention,insurance_estimate,power_to_weight_ratio,regional_factor,source,price_inr
484,Nissan,Rogue,2010,14,43371,3097.928571428572,1.4,Petrol,Automatic,Fair,2,0,Blue,SUV,0,40.4,14960,14960.0,Mid-Range,Economy,0.6517690875232774,0.3482309124767225,564,0.0259259259259259,1.0,Dataset1_Kaggle_Style,1226720
485,Hyundai,Sonata,2008,16,147876,9242.25,4.0,Petrol,Automatic,Fair,2,3,Brown,Wagon,0,26.0,10065,10065.0,Mid-Range,Economy,0.760727445619874,0.2392725543801259,720,0.0714285714285714,1.0,Dataset1_Kaggle_Style,825330
486,Ford,Explorer,2014,10,3561,356.1,1.6,Diesel,Manual,Good,3,3,White,Convertible,0,39.8,18317,18317.0,Mid-Range,Economy,0.5219615314351332,0.4780384685648667,576,0.032,1.0,Dataset1_Kaggle_Style,1501994
487,Toyota,Sienna,2022,2,35402,17701.0,1.8,Hybrid,Automatic,Excellent,4,3,Black,Wagon,0,48.6,30892,30892.0,Premium,Mid-Market,0.1146394589017539,0.885360541098246,1058,0.0428571428571428,1.0,Dataset1_Kaggle_Style,2533144
488,Audi,Q5,2016,8,19943,2492.875,2.4,Petrol,Automatic,Good,3,0,Silver,Sedan,1,27.4,42543,42543.0,Premium,Luxury,0.2733033838375212,0.7266966161624788,1123,0.05,1.0,Dataset1_Kaggle_Style,3488526
489,Hyundai,Accent,2020,4,35495,8873.75,3.0,Hybrid,Manual,Good,3,1,Red,Sedan,0,42.0,22996,22996.0,Mid-Range,Mid-Market,0.2580978190734289,0.7419021809265711,1056,0.0681818181818181,1.0,Dataset1_Kaggle_Style,1885672
490,Ford,Mustang,2011,13,1213,93.3076923076923,4.0,Petrol,Automatic,Excellent,4,0,Green,Sedan,0,31.0,24899,24899.0,Mid-Range,Mid-Market,0.5108155366510148,0.4891844633489852,720,0.0754716981132075,1.0,Dataset1_Kaggle_Style,2041718
491,Nissan,Maxima,2010,14,18772,1340.857142857143,1.2,Petrol,Manual,Good,3,2,Green,Hatchback,0,37.2,11761,11761.0,Mid-Range,Economy,0.7042076406529011,0.2957923593470989,552,0.0222222222222222,1.0,Dataset1_Kaggle_Style,964402
492,Ford,Explorer,2009,15,85703,5713.533333333334,2.7,Petrol,Automatic,Good,3,3,White,Coupe,0,32.2,13348,13348.0,Mid-Range,Economy,0.6920734520623789,0.3079265479376211,642,0.049090909090909,1.0,Dataset1_Kaggle_Style,1094536
493,Volkswagen,Beetle,2007,17,40365,2374.4117647058824,1.4,Petrol,Automatic,Fair,2,2,Silver,SUV,0,30.4,13313,13313.0,Mid-Range,Economy,0.7186185614947266,0.2813814385052734,564,0.0245614035087719,1.0,Dataset1_Kaggle_Style,1091666
494,Chevrolet,Silverado,2016,8,29944,3743.0,3.0,Petrol,Manual,Good,3,0,Gray,Sedan,0,35.0,20752,20752.0,Mid-Range,Mid-Market,0.4353504571179799,0.5646495428820201,792,0.0625,1.0,Dataset1_Kaggle_Style,1701664
495,Volkswagen,Jetta,2019,5,16810,3362.0,3.5,Hybrid,Manual,Good,3,4,Blue,SUV,0,42.5,35706,35706.0,Premium,Mid-Market,0.218789655625082,0.781210344374918,1035,0.0777777777777777,1.0,Dataset1_Kaggle_Style,2927892
496,Honda,Ridgeline,2014,10,17694,1769.4,5.0,Petrol,Automatic,Fair,2,4,Red,Wagon,0,21.0,21613,21613.0,Mid-Range,Mid-Market,0.4806190373200683,0.5193809626799317,780,0.1,1.0,Dataset1_Kaggle_Style,1772266
497,Ford,Mustang,2023,1,24152,24152.0,1.6,Petrol,Automatic,Good,3,0,Gray,Hatchback,0,39.6,21942,21942.0,Mid-Range,Mid-Market,0.0835352100910533,0.9164647899089466,1094,0.0390243902439024,1.0,Dataset1_Kaggle_Style,1799244
498,BMW,3 Series,2020,4,90263,22565.75,1.4,Petrol,Automatic,Fair,2,1,Brown,SUV,1,38.4,34820,34820.0,Premium,Luxury,0.1868285847734703,0.8131714152265297,1353,0.0318181818181818,1.0,Dataset1_Kaggle_Style,2855240
499,Mercedes,C-Class,2015,9,170886,18987.33333333333,3.5,Diesel,Automatic,Fair,2,5,White,Sedan,1,38.0,25251,25251.0,Premium,Mid-Market,0.4161753485468544,0.5838246514531455,1138,0.0714285714285714,1.0,Dataset1_Kaggle_Style,2070582
500,Hyundai,Elantra,2012,12,28871,2405.9166666666665,2.0,Hybrid,Manual,Fair,2,2,Blue,Sedan,0,47.0,12945,12945.0,Mid-Range,Economy,0.6496142915144133,0.3503857084855867,600,0.0384615384615384,1.0,Dataset1_Kaggle_Style,1061490
501,Toyota,Corolla,2007,17,24990,1470.0,3.5,Petrol,Automatic,Good,3,0,Brown,Hatchback,0,33.0,20708,20708.0,Mid-Range,Mid-Market,0.6214813190027053,0.3785186809972947,690,0.0614035087719298,1.0,Dataset1_Kaggle_Style,1698056
502,Nissan,Rogue,2011,13,93719,7209.153846153846,3.0,Petrol,Manual,Excellent,4,0,Silver,Hatchback,0,28.0,17316,17316.0,Mid-Range,Economy,0.6002400960384153,0.3997599039615847,660,0.0566037735849056,1.0,Dataset1_Kaggle_Style,1419912
503,Mercedes,GLE,2011,13,27835,2141.153846153846,2.4,Petrol,Automatic,Good,3,4,Brown,Convertible,1,28.4,41878,41878.0,Premium,Luxury,0.3830401602875748,0.6169598397124252,936,0.0452830188679245,1.0,Dataset1_Kaggle_Style,3433996
504,BMW,7 Series,2018,6,40150,6691.666666666667,1.6,Petrol,Automatic,Fair,2,3,Black,Hatchback,1,36.6,25406,25406.0,Premium,Mid-Market,0.3208041490669946,0.6791958509330054,1209,0.0347826086956521,1.0,Dataset1_Kaggle_Style,2083292
505,Ford,Explorer,2006,18,13129,729.3888888888889,1.4,Petrol,Manual,Good,3,3,Silver,Coupe,0,33.4,10047,10047.0,Mid-Range,Economy,0.7818098898951071,0.2181901101048928,564,0.0241379310344827,1.0,Dataset1_Kaggle_Style,823854
506,Audi,A6,2014,10,68031,6803.1,3.5,Petrol,Manual,Good,3,5,White,Coupe,1,29.0,35958,35958.0,Premium,Luxury,0.3574109153293542,0.6425890846706458,1035,0.07,1.0,Dataset1_Kaggle_Style,2948556
507,Chevrolet,Cruze,2023,1,37963,37963.0,1.6,Diesel,Manual,Excellent,4,1,Black,Sedan,0,40.8,25700,25700.0,Premium,Mid-Market,0.0722021660649819,0.927797833935018,1094,0.0390243902439024,1.0,Dataset1_Kaggle_Style,2107400
508,Toyota,Highlander,2013,11,82783,7525.727272727273,1.4,Petrol,Manual,Good,3,1,Black,Wagon,0,37.4,13846,13846.0,Mid-Range,Economy,0.6137365396418011,0.3862634603581989,564,0.0274509803921568,1.0,Dataset1_Kaggle_Style,1135372
509,Mercedes,GLE,2020,4,75873,18968.25,5.0,Petrol,Automatic,Fair,2,5,Blue,Hatchback,1,15.0,36487,36487.0,Premium,Luxury,0.1798278148672646,0.8201721851327354,1872,0.1136363636363636,1.0,Dataset1_Kaggle_Style,2991934
510,Chevrolet,Cruze,2023,1,12103,12103.0,1.4,Petrol,Automatic,Excellent,4,1,Silver,Coupe,0,39.4,29488,29488.0,Premium,Mid-Market,0.0635162601626015,0.9364837398373984,1071,0.0341463414634146,1.0,Dataset1_Kaggle_Style,2418016
511,BMW,3 Series,2022,2,62874,31437.0,5.0,Diesel,Automatic,Good,3,4,White,Coupe,1,34.0,69208,69208.0,Luxury,Luxury,0.0546388372855425,0.9453611627144576,2106,0.119047619047619,1.0,Dataset1_Kaggle_Style,5675056
512,Toyota,Prius,2013,11,80485,7316.818181818182,3.0,Petrol,Automatic,Excellent,4,0,Gray,Convertible,0,28.0,39598,39598.0,Premium,Mid-Market,0.357154453066658,0.642845546933342,660,0.0588235294117647,1.0,Dataset1_Kaggle_Style,3247036
513,Nissan,Rogue,2020,4,21240,5310.0,1.6,Petrol,Automatic,Fair,2,1,Gray,Wagon,0,38.6,19195,19195.0,Mid-Range,Economy,0.2941717227431513,0.7058282772568487,921,0.0363636363636363,1.0,Dataset1_Kaggle_Style,1573990
514,Mercedes,C-Class,2017,7,9473,1353.2857142857142,3.0,Diesel,Automatic,Fair,2,4,Black,Wagon,1,37.0,35602,35602.0,Premium,Luxury,0.2822466836014676,0.7177533163985323,1286,0.0638297872340425,1.0,Dataset1_Kaggle_Style,2919364
515,Chevrolet,Tahoe,2014,10,131,13.1,5.0,Petrol,Manual,Good,3,2,Blue,Hatchback,0,18.0,19378,19378.0,Mid-Range,Economy,0.5078978109604347,0.4921021890395652,780,0.1,1.0,Dataset1_Kaggle_Style,1588996
516,Honda,Accord,2018,6,29974,4995.666666666667,3.5,Petrol,Manual,Excellent,4,0,Brown,Convertible,0,24.0,40786,40786.0,Premium,High-End,0.2273330049634372,0.7726669950365628,965,0.0760869565217391,1.0,Dataset1_Kaggle_Style,3344452
517,Nissan,Rogue,2016,8,21726,2715.75,1.8,Petrol,Automatic,Good,3,5,Gray,Wagon,0,32.8,16477,16477.0,Mid-Range,Economy,0.4926563414108446,0.5073436585891554,705,0.0375,1.0,Dataset1_Kaggle_Style,1351114
518,Volkswagen,Jetta,2023,1,40473,40473.0,2.4,Electric,Automatic,Good,3,2,Black,Wagon,0,116.0,38181,38181.0,Premium,Mid-Market,0.0497747691695079,0.950225230830492,1185,0.0585365853658536,1.0,Dataset1_Kaggle_Style,3130842
519,BMW,7 Series,2011,13,10415,801.1538461538462,1.8,Petrol,Manual,Good,3,3,Green,SUV,1,27.8,34771,34771.0,Premium,Luxury,0.4278356452913396,0.5721643547086603,882,0.0339622641509433,1.0,Dataset1_Kaggle_Style,2851222
520,Chevrolet,Cruze,2019,5,98186,19637.2,1.0,Hybrid,Manual,Good,3,3,Brown,Convertible,0,55.0,17903,17903.0,Mid-Range,Economy,0.3583844031107766,0.6416155968892234,810,0.0222222222222222,1.0,Dataset1_Kaggle_Style,1468046
521,Audi,Q7,2020,4,14903,3725.75,1.2,Petrol,Automatic,Fair,2,0,Silver,Wagon,1,28.2,32224,32224.0,Premium,Luxury,0.1988862370723946,0.8011137629276054,1324,0.0272727272727272,1.0,Dataset1_Kaggle_Style,2642368
522,Audi,A3,2012,12,12836,1069.6666666666667,4.0,Petrol,Automatic,Fair,2,1,Gray,SUV,1,31.0,40014,40014.0,Premium,Luxury,0.3749179866904114,0.6250820133095886,1080,0.0769230769230769,1.0,Dataset1_Kaggle_Style,3281148
523,Audi,A3,2014,10,32765,3276.5,1.8,Diesel,Automatic,Excellent,4,0,Red,SUV,1,39.4,54383,54383.0,Luxury,Luxury,0.2688786416251025,0.7311213583748974,882,0.036,1.0,Dataset1_Kaggle_Style,4459406
524,Chevrolet,Traverse,2008,16,34542,2158.875,2.0,Petrol,Manual,Excellent,4,1,Green,Wagon,0,33.0,13391,13391.0,Mid-Range,Economy,0.7049855698266176,0.2950144301733823,600,0.0357142857142857,1.0,Dataset1_Kaggle_Style,1098062
525,Honda,CR-V,2023,1,12109,12109.0,2.4,Petrol,Automatic,Good,3,5,White,Hatchback,0,34.4,25074,25074.0,Premium,Mid-Market,0.0738716111398389,0.926128388860161,1185,0.0585365853658536,1.0,Dataset1_Kaggle_Style,2056068
526,Ford,Explorer,2023,1,15863,15863.0,1.2,Petrol,Automatic,Good,3,3,Green,SUV,0,30.2,22944,22944.0,Mid-Range,Mid-Market,0.0801796023091725,0.9198203976908276,1048,0.0292682926829268,1.0,Dataset1_Kaggle_Style,1881408
527,Chevrolet,Traverse,2019,5,9298,1859.6,3.5,Hybrid,Manual,Good,3,0,Red,SUV,0,39.5,34004,34004.0,Premium,Mid-Market,0.2272520679938187,0.7727479320061813,1035,0.0777777777777777,1.0,Dataset1_Kaggle_Style,2788328
528,Volkswagen,Tiguan,2018,6,63374,10562.333333333334,3.0,Petrol,Automatic,Fair,2,0,Silver,Convertible,0,30.0,31623,31623.0,Premium,Mid-Market,0.2750842445498934,0.7249157554501066,924,0.0652173913043478,1.0,Dataset1_Kaggle_Style,2593086
529,Nissan,Pathfinder,2005,19,73503,3868.578947368421,2.0,Petrol,Manual,Excellent,4,5,Brown,Hatchback,0,30.0,8501,8501.0,Budget,Budget,0.8171867271671577,0.1828132728328423,600,0.0338983050847457,1.0,Dataset1_Kaggle_Style,697082
530,Volkswagen,Beetle,2020,4,31025,7756.25,1.2,Petrol,Automatic,Fair,2,1,Red,Hatchback,0,29.2,18797,18797.0,Mid-Range,Economy,0.2985408814419524,0.7014591185580475,883,0.0272727272727272,1.0,Dataset1_Kaggle_Style,1541354
531,BMW,5 Series,2014,10,62603,6260.3,1.2,Petrol,Automatic,Good,3,3,Silver,SUV,1,36.2,34566,34566.0,Premium,Luxury,0.3665286075578199,0.6334713924421801,827,0.024,1.0,Dataset1_Kaggle_Style,2834412
532,Volkswagen,Golf,2023,1,66578,66578.0,1.4,Petrol,Automatic,Poor,1,3,Silver,Convertible,0,40.4,18436,18436.0,Mid-Range,Economy,0.0978665100802504,0.9021334899197496,1071,0.0341463414634146,1.0,Dataset1_Kaggle_Style,1511752
533,Audi,Q3,2007,17,7440,437.6470588235294,1.0,Petrol,Automatic,Good,3,1,Blue,Convertible,1,34.0,31535,31535.0,Premium,Luxury,0.5188067444876783,0.4811932555123217,810,0.0175438596491228,1.0,Dataset1_Kaggle_Style,2585870
534,Honda,Civic,2009,15,169332,11288.8,3.0,Petrol,Manual,Fair,2,5,Green,Convertible,0,28.0,8412,8412.0,Budget,Budget,0.7810059356451109,0.2189940643548891,660,0.0545454545454545,1.0,Dataset1_Kaggle_Style,689784
535,Toyota,Highlander,2013,11,86027,7820.636363636364,3.5,Diesel,Automatic,Excellent,4,1,Red,Convertible,0,35.0,34944,34944.0,Premium,Mid-Market,0.3863444787861758,0.6136555212138242,690,0.0686274509803921,1.0,Dataset1_Kaggle_Style,2865408
536,Chevrolet,Traverse,2022,2,11438,5719.0,4.0,Petrol,Automatic,Fair,2,5,Black,Sedan,0,20.0,17582,17582.0,Mid-Range,Economy,0.1853396348809193,0.8146603651190807,1296,0.0952380952380952,1.0,Dataset1_Kaggle_Style,1441724
537,Nissan,Maxima,2015,9,10299,1144.3333333333333,1.6,Petrol,Automatic,Excellent,4,1,Silver,Wagon,0,39.6,22729,22729.0,Mid-Range,Mid-Market,0.4419455424881534,0.5580544575118466,633,0.0326530612244898,1.0,Dataset1_Kaggle_Style,1863778
538,Audi,A6,2020,4,6714,1678.5,1.8,Diesel,Manual,Good,3,3,Green,SUV,1,39.4,47301,47301.0,Premium,Luxury,0.144662845156507,0.8553371548434929,1411,0.0409090909090909,1.0,Dataset1_Kaggle_Style,3878682
539,Toyota,Highlander,2006,18,7446,413.6666666666667,2.4,Electric,Automatic,Excellent,4,3,Red,SUV,0,129.0,28877,28877.0,Premium,Mid-Market,0.5548961881714629,0.4451038118285371,624,0.0413793103448275,1.0,Dataset1_Kaggle_Style,2367914
540,Volkswagen,Jetta,2016,8,68948,8618.5,1.0,Diesel,Automatic,Excellent,4,0,Black,SUV,0,41.0,30872,30872.0,Premium,Mid-Market,0.3413551800648574,0.6586448199351426,648,0.0208333333333333,1.0,Dataset1_Kaggle_Style,2531504
541,BMW,X3,2010,14,31711,2265.0714285714284,1.4,Petrol,Automatic,Excellent,4,5,White,Hatchback,1,34.4,25561,25561.0,Premium,Mid-Market,0.5227684322548123,0.4772315677451877,846,0.0259259259259259,1.0,Dataset1_Kaggle_Style,2096002
542,Audi,A4,2015,9,76377,8486.333333333334,1.4,Diesel,Automatic,Excellent,4,3,Black,Hatchback,1,43.2,32380,32380.0,Premium,Luxury,0.3572846367606193,0.6427153632393807,930,0.0285714285714285,1.0,Dataset1_Kaggle_Style,2655160
543,BMW,X3,2012,12,68571,5714.25,1.2,Hybrid,Automatic,Good,3,5,Red,Convertible,1,47.4,29647,29647.0,Premium,Mid-Market,0.4473689115887188,0.5526310884112812,827,0.023076923076923,1.0,Dataset1_Kaggle_Style,2431054
544,Mercedes,C-Class,2016,8,46394,5799.25,2.7,Petrol,Automatic,Poor,1,5,Brown,Wagon,1,23.2,19289,19289.0,Mid-Range,Economy,0.4533990761993822,0.5466009238006178,1155,0.05625,1.0,Dataset1_Kaggle_Style,1581698
545,Nissan,Maxima,2006,18,57976,3220.8888888888887,1.8,Petrol,Manual,Good,3,2,Brown,Hatchback,0,34.8,9009,9009.0,Budget,Budget,0.7998400319936013,0.2001599680063986,588,0.0310344827586206,1.0,Dataset1_Kaggle_Style,738738
546,Volkswagen,Beetle,2013,11,926,84.18181818181819,1.0,Petrol,Automatic,Fair,2,2,Red,Coupe,0,34.0,19083,19083.0,Mid-Range,Economy,0.5355013022418031,0.4644986977581968,540,0.0196078431372549,1.0,Dataset1_Kaggle_Style,1564806
547,Chevrolet,Tahoe,2019,5,18682,3736.4,5.0,Hybrid,Automatic,Excellent,4,1,Black,SUV,0,34.0,47553,47553.0,Premium,High-End,0.1737528886417736,0.8262471113582264,1170,0.1111111111111111,1.0,Dataset1_Kaggle_Style,3899346
548,Mercedes,C-Class,2006,18,50780,2821.1111111111118,1.2,Petrol,Automatic,Good,3,5,Black,SUV,1,39.2,20800,20800.0,Mid-Range,Mid-Market,0.6338028169014085,0.3661971830985915,827,0.0206896551724137,1.0,Dataset1_Kaggle_Style,1705600
549,Toyota,Sienna,2005,19,469,24.68421052631579,1.0,Petrol,Automatic,Excellent,4,1,Gray,Sedan,0,31.0,13111,13111.0,Mid-Range,Economy,0.7434798771301676,0.2565201228698324,540,0.0169491525423728,1.0,Dataset1_Kaggle_Style,1075102
550,Mercedes,GLE,2014,10,1676,167.6,2.0,Petrol,Automatic,Excellent,4,1,Silver,Sedan,1,28.0,52178,52178.0,Luxury,Luxury,0.2770927429410623,0.7229072570589377,900,0.04,1.0,Dataset1_Kaggle_Style,4278596
551,Audi,A3,2006,18,95489,5304.944444444444,3.0,Diesel,Automatic,Excellent,4,0,Red,Coupe,1,41.0,38417,38417.0,Premium,Luxury,0.4837604310842952,0.5162395689157048,990,0.0517241379310344,1.0,Dataset1_Kaggle_Style,3150194
552,Hyundai,Accent,2016,8,57604,7200.5,4.0,Petrol,Automatic,Good,3,2,Silver,Sedan,0,25.0,22131,22131.0,Mid-Range,Mid-Market,0.4196060947785266,0.5803939052214734,864,0.0833333333333333,1.0,Dataset1_Kaggle_Style,1814742
553,Hyundai,Sonata,2012,12,15419,1284.9166666666667,2.4,Diesel,Manual,Excellent,4,2,Silver,Wagon,0,42.2,18176,18176.0,Mid-Range,Economy,0.5690440060698028,0.4309559939301972,624,0.0461538461538461,1.0,Dataset1_Kaggle_Style,1490432
554,Chevrolet,Silverado,2009,15,58231,3882.0666666666666,1.8,Diesel,Automatic,Fair,2,3,Green,Convertible,0,35.4,11785,11785.0,Mid-Range,Economy,0.7179609907861673,0.2820390092138327,588,0.0327272727272727,1.0,Dataset1_Kaggle_Style,966370
555,Nissan,Sentra,2005,19,78620,4137.894736842105,5.0,Petrol,Automatic,Good,3,2,White,Convertible,0,21.0,23188,23188.0,Mid-Range,Mid-Market,0.6210368046022096,0.3789631953977904,780,0.0847457627118644,1.0,Dataset1_Kaggle_Style,1901416
556,Hyundai,Tucson,2019,5,18321,3664.2,1.4,Petrol,Automatic,Fair,2,3,Green,SUV,0,27.4,17713,17713.0,Mid-Range,Economy,0.3608414823368094,0.6391585176631905,846,0.0311111111111111,1.0,Dataset1_Kaggle_Style,1452466
557,Chevrolet,Silverado,2010,14,1835,131.07142857142858,5.0,Petrol,Automatic,Poor,1,5,Red,Convertible,0,24.0,14466,14466.0,Mid-Range,Economy,0.6593510102199407,0.3406489897800593,780,0.0925925925925925,1.0,Dataset1_Kaggle_Style,1186212
558,Volkswagen,Tiguan,2016,8,134988,16873.5,5.0,Hybrid,Automatic,Good,3,0,Silver,Sedan,0,32.0,36928,36928.0,Premium,Mid-Market,0.3022974607013301,0.6977025392986699,936,0.1041666666666666,1.0,Dataset1_Kaggle_Style,3028096
559,BMW,5 Series,2012,12,21169,1764.0833333333333,2.7,Diesel,Automatic,Fair,2,1,Brown,Coupe,1,39.6,42799,42799.0,Premium,Luxury,0.3592868156708932,0.6407131843291067,963,0.0519230769230769,1.0,Dataset1_Kaggle_Style,3509518
560,Mercedes,E-Class,2017,7,5629,804.1428571428571,3.5,Hybrid,Automatic,Excellent,4,1,White,Wagon,1,37.5,68136,68136.0,Luxury,Luxury,0.1704490113957338,0.8295509886042661,1345,0.0744680851063829,1.0,Dataset1_Kaggle_Style,5587152
561,Honda,CR-V,2023,1,33849,33849.0,1.6,Petrol,Automatic,Fair,2,5,Gray,Convertible,0,30.6,22068,22068.0,Mid-Range,Mid-Market,0.0830978893136114,0.9169021106863886,1094,0.0390243902439024,1.0,Dataset1_Kaggle_Style,1809576
562,Toyota,RAV4,2005,19,73151,3850.052631578948,3.0,Petrol,Automatic,Good,3,3,Brown,SUV,0,21.0,17139,17139.0,Mid-Range,Economy,0.6891673769926911,0.3108326230073088,660,0.0508474576271186,1.0,Dataset1_Kaggle_Style,1405398
563,Ford,Edge,2015,9,12528,1392.0,1.8,Petrol,Automatic,Good,3,4,Silver,SUV,0,37.8,17258,17258.0,Mid-Range,Economy,0.510522434624766,0.489477565375234,646,0.036734693877551,1.0,Dataset1_Kaggle_Style,1415156
564,Audi,A4,2005,19,15700,826.3157894736842,2.0,Petrol,Manual,Good,3,5,Brown,Wagon,1,30.0,17386,17386.0,Mid-Range,Economy,0.6860939587621421,0.3139060412378579,900,0.0338983050847457,1.0,Dataset1_Kaggle_Style,1425652
565,Mercedes,GLC,2012,12,13900,1158.3333333333333,1.8,Hybrid,Automatic,Fair,2,3,Silver,Sedan,1,54.6,31157,31157.0,Premium,Luxury,0.4351215620864078,0.5648784379135922,882,0.0346153846153846,1.0,Dataset1_Kaggle_Style,2554874
566,BMW,X1,2009,15,239412,15960.8,3.5,Petrol,Automatic,Fair,2,5,Gray,Convertible,1,25.0,15737,15737.0,Mid-Range,Economy,0.6559240877189146,0.3440759122810853,1035,0.0636363636363636,1.0,Dataset1_Kaggle_Style,1290434
567,Audi,A4,2021,3,10995,3665.0,5.0,Petrol,Manual,Excellent,4,0,Red,Sedan,1,19.0,74303,74303.0,Luxury,Luxury,0.0747170093271732,0.9252829906728268,1989,0.1162790697674418,1.0,Dataset1_Kaggle_Style,6092846
568,Toyota,Prius,2012,12,42844,3570.333333333333,4.0,Petrol,Manual,Good,3,5,Green,SUV,0,30.0,22456,22456.0,Mid-Range,Mid-Market,0.5166178749784742,0.4833821250215258,720,0.0769230769230769,1.0,Dataset1_Kaggle_Style,1841392
569,BMW,5 Series,2014,10,129690,12969.0,2.4,Petrol,Manual,Fair,2,5,Brown,Coupe,1,31.4,21789,21789.0,Mid-Range,Mid-Market,0.4785948455335136,0.5214051544664864,936,0.048,1.0,Dataset1_Kaggle_Style,1786698
570,Honda,Fit,2006,18,7943,441.27777777777777,2.4,Petrol,Automatic,Fair,2,2,Black,Convertible,0,35.4,17582,17582.0,Mid-Range,Economy,0.6718674181628159,0.3281325818371841,624,0.0413793103448275,1.0,Dataset1_Kaggle_Style,1441724
571,Toyota,Camry,2013,11,176772,16070.181818181818,1.0,Petrol,Automatic,Excellent,4,3,Gray,Coupe,0,40.0,12560,12560.0,Mid-Range,Economy,0.6365740740740741,0.3634259259259259,540,0.0196078431372549,1.0,Dataset1_Kaggle_Style,1029920
572,Chevrolet,Silverado,2007,17,147325,8666.176470588236,1.2,Diesel,Manual,Good,3,0,Black,Wagon,0,37.6,6001,6001.0,Budget,Budget,0.8499787505312367,0.1500212494687632,552,0.0210526315789473,1.0,Dataset1_Kaggle_Style,492082
573,Toyota,Highlander,2022,2,107955,53977.5,2.4,Petrol,Automatic,Fair,2,1,Red,Convertible,0,24.4,25779,25779.0,Premium,Mid-Market,0.1343228449578561,0.8656771550421438,1123,0.0571428571428571,1.0,Dataset1_Kaggle_Style,2113878
574,BMW,7 Series,2011,13,12075,928.8461538461538,2.7,Diesel,Manual,Fair,2,4,Brown,SUV,1,37.6,31769,31769.0,Premium,Luxury,0.4500683757724731,0.5499316242275268,963,0.0509433962264151,1.0,Dataset1_Kaggle_Style,2605058
575,Audi,A4,2019,5,50263,10052.6,1.6,Petrol,Manual,Good,3,4,Green,Convertible,1,31.6,37719,37719.0,Premium,Luxury,0.2095601332802448,0.7904398667197552,1296,0.0355555555555555,1.0,Dataset1_Kaggle_Style,3092958
576,Mercedes,C-Class,2022,2,71541,35770.5,2.0,Diesel,Automatic,Fair,2,3,Black,SUV,1,41.0,46623,46623.0,Premium,Luxury,0.0790154672777195,0.9209845327222804,1620,0.0476190476190476,1.0,Dataset1_Kaggle_Style,3823086
577,Mercedes,GLE,2007,17,213534,12560.823529411764,4.0,Petrol,Automatic,Good,3,5,Green,Hatchback,1,21.0,17204,17204.0,Mid-Range,Economy,0.6640106241699868,0.3359893758300132,1080,0.0701754385964912,1.0,Dataset1_Kaggle_Style,1410728
578,Audi,Q5,2018,6,9948,1658.0,5.0,Hybrid,Automatic,Fair,2,2,Brown,SUV,1,32.0,67546,67546.0,Luxury,Luxury,0.1508561084152565,0.8491438915847435,1638,0.108695652173913,1.0,Dataset1_Kaggle_Style,5538772
579,Toyota,Prius,2006,18,72627,4034.8333333333335,3.5,Diesel,Automatic,Good,3,5,Blue,SUV,0,41.0,17720,17720.0,Mid-Range,Economy,0.6701414743112435,0.3298585256887565,690,0.0603448275862069,1.0,Dataset1_Kaggle_Style,1453040
580,Audi,Q5,2018,6,20685,3447.5,1.4,Petrol,Automatic,Good,3,3,Black,Wagon,1,30.4,33954,33954.0,Premium,Luxury,0.2611306959133046,0.7388693040866954,1184,0.0304347826086956,1.0,Dataset1_Kaggle_Style,2784228
581,Honda,Civic,2015,9,9656,1072.888888888889,2.4,Petrol,Automatic,Fair,2,4,Green,Convertible,0,28.4,21625,21625.0,Mid-Range,Mid-Market,0.4542586750788643,0.5457413249211357,686,0.0489795918367346,1.0,Dataset1_Kaggle_Style,1773250
582,Ford,Escape,2020,4,27355,6838.75,4.0,Petrol,Automatic,Excellent,4,4,Gray,Coupe,0,19.0,30324,30324.0,Premium,Mid-Market,0.2087464774031938,0.7912535225968061,1152,0.0909090909090909,1.0,Dataset1_Kaggle_Style,2486568
583,Honda,Ridgeline,2012,12,78954,6579.5,1.4,Diesel,Manual,Fair,2,5,Silver,SUV,0,37.2,10865,10865.0,Mid-Range,Economy,0.6883694249247096,0.3116305750752903,564,0.0269230769230769,1.0,Dataset1_Kaggle_Style,890930
584,Toyota,Corolla,2011,13,31260,2404.6153846153848,4.0,Petrol,Automatic,Good,3,5,Silver,Convertible,0,22.0,24699,24699.0,Mid-Range,Mid-Market,0.5128306278230339,0.4871693721769661,720,0.0754716981132075,1.0,Dataset1_Kaggle_Style,2025318
