brand,model,fuel_type,transmission,condition,color,body_type,year,age,mileage,mileage_per_year,engine_size,owner_count,price_local
5,58,4,0,2,5,1,2011,13,1972,151.69230769230768,2.7,2,22142.0
4,52,4,0,2,4,6,2006,18,70020,3890.0,2.0,0,11287.0
20,107,4,0,2,4,1,2020,4,37232,9308.0,3.5,2,33665.0
15,104,1,1,2,3,0,2017,7,22992,3284.5714285714284,2.4,2,26686.0
14,62,4,0,2,2,7,2012,12,3405,283.75,1.0,5,25004.0
4,55,1,1,2,2,3,2010,14,48665,3476.0714285714284,5.0,2,17280.0
0,7,4,0,2,6,1,2010,14,44000,3142.8571428571427,3.0,3,35869.0
4,98,4,1,2,7,5,2013,11,16486,1498.7272727272727,1.8,0,18177.0
5,28,1,0,1,1,5,2008,16,120520,7532.5,3.0,5,11551.0
3,89,3,0,1,2,7,2015,9,18128,2014.2222222222224,1.2,0,13845.0
20,119,3,1,3,5,5,2009,15,29866,1991.0666666666664,2.7,3,13003.0
5,122,4,0,0,4,1,2021,3,39237,13079.0,2.4,2,36106.0
6,134,4,1,1,6,6,2011,13,5280,406.1538461538461,4.0,2,15393.0
4,98,3,1,1,3,0,2019,5,134531,26906.2,1.6,5,12471.0
14,5,4,0,2,4,5,2019,5,23463,4692.6,1.4,0,55337.0
0,114,1,0,2,6,1,2018,6,4211,701.8333333333334,1.6,2,44135.0
15,15,1,1,3,7,6,2017,7,24493,3499.0,1.6,1,12641.0
15,104,3,0,3,7,3,2015,9,45839,5093.222222222223,3.5,2,13084.0
1,153,3,0,2,1,3,2017,7,36041,5148.714285714285,3.5,2,48408.0
15,131,4,1,2,1,7,2013,11,59297,5390.636363636364,2.7,4,14448.0
1,152,1,0,1,4,0,2014,10,2854,285.4,1.6,0,41710.0
1,152,4,0,0,2,1,2008,16,16741,1046.3125,1.8,0,45164.0
1,153,4,0,2,1,1,2021,3,85526,28508.666666666668,1.2,1,44801.0
14,62,4,0,3,0,5,2018,6,4163,693.8333333333334,1.6,1,35264.0
15,15,4,0,1,0,6,2022,2,96718,48359.0,2.4,1,19193.0
0,114,1,0,1,6,0,2015,9,4819,535.4444444444445,1.4,0,41391.0
6,67,2,0,2,3,6,2020,4,89925,22481.25,1.0,4,19788.0
22,21,4,0,2,7,0,2005,19,22375,1177.6315789473683,2.7,4,21187.0
1,1,4,1,3,5,1,2011,13,47364,3643.3846153846152,2.7,3,21426.0
4,54,1,0,2,2,1,2014,10,8296,829.6,2.0,0,23830.0
22,21,3,0,1,7,0,2013,11,3422,311.09090909090907,2.4,3,24660.0
3,140,1,0,2,0,6,2007,17,12163,715.4705882352941,3.5,2,17874.0
14,43,1,0,2,6,7,2018,6,6839,1139.8333333333333,4.0,1,64842.0
3,140,3,0,0,5,3,2019,5,18727,3745.4,1.2,3,20567.0
20,132,4,1,2,1,3,2006,18,36116,2006.4444444444443,1.8,5,8677.0
0,111,3,0,2,1,5,2018,6,44428,7404.666666666667,5.0,3,69617.0
6,146,3,1,0,0,5,2020,4,78000,19500.0,2.4,0,30713.0
5,36,3,0,2,6,7,2011,13,53390,4106.923076923077,3.0,1,22283.0
4,98,4,0,2,4,6,2008,16,46921,2932.5625,1.0,1,9797.0
5,105,3,1,1,3,7,2022,2,26532,13266.0,1.4,4,15796.0
4,59,4,0,0,7,1,2009,15,32104,2140.266666666667,2.0,3,17762.0
14,5,4,0,2,0,6,2010,14,26766,1911.857142857143,2.4,4,35119.0
4,55,1,0,0,3,0,2011,13,92310,7100.769230769231,2.0,3,19471.0
0,114,4,1,0,3,3,2019,5,13068,2613.6,1.0,0,40281.0
20,30,4,0,0,7,5,2005,19,286,15.052631578947368,1.6,0,21049.0
20,30,1,0,2,5,6,2008,16,52680,3292.5,2.0,2,16434.0
0,111,1,0,0,7,6,2005,19,11311,595.3157894736842,2.7,3,31060.0
1,153,1,0,0,5,0,2015,9,110416,12268.444444444443,3.5,3,60739.0
15,90,4,0,0,2,1,2022,2,97966,48983.0,1.6,1,29023.0
14,43,1,0,1,3,1,2018,6,3991,665.1666666666666,2.4,1,52980.0
1,152,4,0,1,6,3,2015,9,5624,624.8888888888889,4.0,4,31545.0
1,153,1,0,0,0,7,2014,10,34176,3417.6,1.4,2,41693.0
4,47,4,0,2,7,7,2021,3,46980,15660.0,2.7,0,22496.0
22,103,1,0,1,6,5,2008,16,16072,1004.5,1.0,3,14311.0
15,104,4,0,0,6,1,2019,5,63079,12615.8,1.6,4,23177.0
5,36,2,0,0,7,1,2020,4,45183,11295.75,2.7,2,45479.0
0,111,4,0,0,1,1,2017,7,19639,2805.5714285714284,3.5,1,75138.0
0,110,1,0,3,3,7,2013,11,1284,116.72727272727272,1.6,2,20837.0
6,67,4,0,1,1,6,2015,9,69344,7704.888888888889,1.2,4,10598.0
4,54,1,1,2,5,1,2015,9,12087,1343.0,1.2,0,18524.0
5,14,4,0,0,2,7,2010,14,89931,6423.642857142857,1.6,1,16392.0
20,132,4,1,3,6,0,2005,19,27261,1434.7894736842106,1.6,5,7591.0
14,63,1,1,2,0,7,2010,14,43028,3073.428571428572,1.2,1,24047.0
20,75,1,1,2,0,3,2017,7,103158,14736.857142857143,2.4,0,18503.0
6,13,4,0,2,6,1,2009,15,99616,6641.066666666667,2.0,1,14459.0
20,107,4,0,1,1,5,2019,5,23222,4644.4,4.0,4,27696.0
0,7,1,1,0,3,6,2022,2,11715,5857.5,1.4,1,51737.0
6,48,1,0,1,6,0,2018,6,74615,12435.833333333334,2.7,3,20720.0
3,89,4,1,2,4,7,2019,5,28376,5675.2,2.7,2,16689.0
5,36,3,0,0,5,3,2009,15,10662,710.8,1.0,4,15795.0
5,122,3,0,2,6,6,2008,16,117392,7337.0,1.4,0,12229.0
3,140,4,1,1,7,0,2006,18,11038,613.2222222222222,1.8,4,10265.0
1,153,4,1,2,1,6,2011,13,1307,100.53846153846152,1.2,3,27863.0
4,54,1,0,0,7,3,2014,10,1024,102.4,5.0,1,27554.0
5,58,2,0,2,7,3,2020,4,48684,12171.0,5.0,1,37937.0
4,54,1,1,2,6,1,2014,10,54187,5418.7,1.8,5,13493.0
1,2,4,0,1,3,5,2022,2,18628,9314.0,4.0,4,46898.0
0,8,4,0,2,6,1,2021,3,19283,6427.666666666667,3.5,1,63285.0
14,43,4,0,0,3,7,2017,7,20737,2962.428571428572,1.4,1,46824.0
22,21,1,0,2,0,6,2005,19,56996,2999.7894736842104,3.0,3,16228.0
1,154,4,0,2,3,1,2005,19,2994,157.57894736842104,4.0,0,45143.0
5,14,4,0,1,2,3,2019,5,132335,26467.0,1.0,5,10126.0
22,70,4,0,2,7,3,2005,19,12584,662.3157894736842,1.6,5,11601.0
0,114,4,0,2,2,3,2010,14,401308,28664.85714285714,3.5,5,4263.0
5,28,4,1,2,6,1,2017,7,9408,1344.0,2.0,2,26012.0
0,110,4,0,2,2,7,2005,19,73821,3885.315789473684,3.0,4,19830.0
0,110,3,1,2,0,7,2009,15,12642,842.8,1.4,0,26752.0
14,63,4,1,2,4,0,2013,11,4215,383.1818181818182,1.4,2,41687.0
1,152,4,0,1,7,1,2021,3,103945,34648.333333333336,5.0,0,55226.0
14,5,4,0,2,0,1,2020,4,97861,24465.25,1.8,4,40535.0
14,26,4,1,2,1,1,2012,12,25839,2153.25,2.4,5,34595.0
20,30,4,0,0,5,1,2021,3,60599,20199.666666666668,1.8,3,32467.0
15,90,4,0,2,7,3,2019,5,40716,8143.2,4.0,3,21968.0
15,123,4,0,0,6,5,2005,19,95851,5044.789473684211,2.7,3,15056.0
15,123,3,1,2,3,1,2016,8,18920,2365.0,1.8,0,25013.0
6,48,4,0,2,1,1,2009,15,37082,2472.133333333333,2.4,4,15753.0
1,1,4,0,2,2,5,2010,14,33215,2372.5,2.0,1,39768.0
14,124,1,0,1,4,1,2005,19,21840,1149.4736842105262,3.5,1,35950.0
22,103,4,0,2,0,5,2005,19,111029,5843.631578947368,1.2,3,8618.0
3,140,1,0,3,5,3,2014,10,9068,906.8,1.4,0,10176.0
3,145,4,0,2,3,0,2014,10,8097,809.7,4.0,1,27155.0
5,122,4,0,2,7,1,2007,17,43008,2529.8823529411766,4.0,0,25667.0
5,105,4,0,2,5,0,2021,3,53573,17857.666666666668,1.6,4,28547.0
3,41,2,0,2,2,1,2023,1,10822,10822.0,1.8,3,31570.0
0,110,4,1,0,1,6,2015,9,24773,2752.555555555556,3.0,2,43819.0
3,41,4,0,2,2,7,2022,2,146463,73231.5,2.0,3,15587.0
14,43,4,0,2,5,6,2006,18,14159,786.6111111111111,1.0,2,23395.0
14,124,4,1,2,2,3,2013,11,55185,5016.818181818182,1.4,1,29418.0
5,14,3,0,2,7,0,2021,3,67382,22460.666666666668,2.4,5,31394.0
0,9,4,0,2,1,0,2018,6,29722,4953.666666666667,2.7,2,55398.0
6,128,3,0,2,0,5,2008,16,138650,8665.625,2.4,5,10705.0
20,30,4,1,2,7,5,2021,3,66714,22238.0,1.8,0,29891.0
20,37,3,0,1,5,1,2021,3,30617,10205.666666666666,3.5,5,26967.0
22,103,4,0,1,7,5,2016,8,42121,5265.125,2.7,2,23428.0
1,3,3,0,2,2,5,2022,2,58982,29491.0,3.0,1,65843.0
20,37,4,1,2,2,0,2007,17,44847,2638.058823529412,2.4,1,17351.0
0,8,1,0,2,2,6,2015,9,105473,11719.222222222224,4.0,3,37919.0
1,152,1,0,1,1,0,2022,2,22071,11035.5,3.0,1,63882.0
6,13,4,0,1,5,5,2008,16,17825,1114.0625,1.0,0,11574.0
6,48,1,1,2,0,1,2021,3,12029,4009.6666666666665,3.0,2,28853.0
4,55,1,0,1,4,6,2022,2,1925,962.5,1.4,4,16895.0
5,105,3,0,0,4,5,2009,15,2198,146.53333333333333,2.0,1,28127.0
3,145,4,1,1,3,5,2018,6,102032,17005.333333333332,2.7,5,12240.0
5,28,4,1,2,6,7,2014,10,56721,5672.1,1.4,2,14626.0
4,55,3,1,2,0,1,2019,5,54018,10803.6,1.6,3,18565.0
1,154,4,1,1,7,1,2005,19,47679,2509.4210526315787,2.4,4,17923.0
4,98,4,0,2,6,5,2020,4,94596,23649.0,5.0,3,27131.0
20,37,2,0,3,3,5,2015,9,32721,3635.6666666666665,2.4,0,25888.0
14,43,4,1,0,3,0,2010,14,102169,7297.785714285715,1.6,3,31671.0
20,75,4,0,2,2,3,2020,4,22271,5567.75,3.0,2,23496.0
6,134,4,0,1,1,1,2006,18,130664,7259.111111111111,1.4,4,4974.0
14,5,3,1,0,3,1,2005,19,59975,3156.5789473684213,5.0,3,52692.0
15,123,2,0,0,4,7,2013,11,14864,1351.2727272727273,2.7,3,25957.0
15,15,2,1,0,5,0,2016,8,41515,5189.375,2.7,5,32689.0
0,114,1,0,3,2,6,2021,3,38074,12691.333333333334,1.6,5,22183.0
20,75,4,1,1,5,7,2019,5,7419,1483.8,2.4,0,20436.0
6,67,4,0,2,1,7,2023,1,44731,44731.0,1.6,2,19925.0
6,13,4,1,0,3,6,2014,10,18901,1890.1,5.0,3,26454.0
3,89,4,0,0,7,6,2016,8,2688,336.0,1.0,2,20923.0
4,59,4,0,2,0,1,2018,6,148460,24743.33333333333,1.0,1,14350.0
15,131,3,0,3,2,3,2013,11,51289,4662.636363636364,1.0,0,9019.0
20,107,1,0,2,4,3,2017,7,104745,14963.57142857143,1.2,5,13349.0
1,154,4,1,2,6,0,2007,17,56359,3315.235294117647,2.0,0,31010.0
6,146,2,0,2,1,6,2018,6,22079,3679.8333333333335,5.0,0,41385.0
5,122,2,0,3,2,6,2014,10,35942,3594.2,3.5,2,19267.0
4,59,1,0,2,3,5,2020,4,56311,14077.75,4.0,5,25279.0
6,128,4,1,3,7,0,2011,13,161260,12404.615384615385,1.8,5,5848.0
14,26,4,1,0,2,7,2008,16,14629,914.3125,4.0,3,41024.0
5,58,4,0,1,7,7,2015,9,103962,11551.333333333334,1.2,3,10293.0
3,49,4,1,2,6,0,2020,4,128902,32225.5,2.7,2,20172.0
6,48,4,0,2,2,1,2008,16,55496,3468.5,3.0,2,17640.0
1,153,3,1,2,1,1,2021,3,133876,44625.333333333336,2.4,1,46323.0
1,3,4,0,0,0,0,2017,7,25364,3623.428571428572,5.0,4,82543.0
20,75,4,0,0,4,3,2015,9,152897,16988.555555555555,5.0,4,22447.0
14,5,4,1,1,0,0,2007,17,60664,3568.470588235294,3.0,0,32964.0
5,36,1,0,2,1,3,2013,11,2145,195.0,1.6,3,18746.0
0,114,4,0,3,5,1,2010,14,118689,8477.785714285714,2.4,5,13110.0
5,28,4,0,2,4,0,2015,9,33128,3680.8888888888887,1.8,0,29259.0
1,154,2,0,2,3,3,2020,4,30839,7709.75,1.8,5,41639.0
15,104,4,1,1,0,5,2023,1,41789,41789.0,1.4,3,20156.0
0,110,1,1,1,5,5,2009,15,8089,539.2666666666667,3.0,3,28083.0
1,1,4,0,2,1,0,2018,6,31665,5277.5,3.5,1,65531.0
3,41,4,0,0,3,6,2021,3,88930,29643.33333333333,1.8,2,22425.0
4,98,4,0,1,7,0,2007,17,780,45.88235294117647,2.0,2,15103.0
6,48,1,1,1,1,1,2008,16,15935,995.9375,1.4,2,10687.0
1,3,3,0,1,7,1,2020,4,122,30.5,3.5,4,50707.0
22,70,4,0,1,2,5,2020,4,26868,6717.0,2.4,2,27783.0
15,131,4,1,2,1,3,2008,16,65155,4072.1875,3.0,4,11627.0
15,144,4,0,1,4,5,2023,1,80165,80165.0,3.0,5,21658.0
0,9,1,0,0,5,3,2021,3,145193,48397.66666666666,3.5,0,54409.0
1,1,4,0,2,3,0,2017,7,46889,6698.428571428572,3.5,4,52174.0
3,140,4,0,0,5,6,2005,19,14693,773.3157894736842,1.8,3,11658.0
22,143,4,0,0,3,1,2016,8,128948,16118.5,2.4,1,30281.0
6,146,4,1,2,4,0,2008,16,74652,4665.75,5.0,1,24684.0
1,1,3,0,0,1,5,2015,9,42716,4746.222222222223,5.0,3,76066.0
1,154,1,1,0,7,7,2009,15,59477,3965.133333333333,1.4,5,21533.0
0,7,4,0,2,1,7,2006,18,129059,7169.944444444444,2.0,0,17616.0
6,128,4,0,2,7,0,2021,3,62308,20769.33333333333,5.0,1,37801.0
22,21,4,0,2,5,6,2012,12,22972,1914.3333333333333,2.7,3,22226.0
22,23,4,0,2,6,3,2010,14,62418,4458.428571428572,2.7,1,19388.0
20,75,1,0,1,0,6,2013,11,2055,186.8181818181818,1.2,4,13052.0
14,62,4,1,2,5,5,2017,7,24421,3488.714285714286,2.0,5,43425.0
20,75,4,1,2,1,6,2015,9,26070,2896.6666666666665,2.4,1,22575.0
22,21,4,0,3,1,1,2020,4,9126,2281.5,5.0,5,22120.0
1,152,1,0,0,7,7,2020,4,1167,291.75,2.4,5,51504.0
22,143,4,0,2,0,6,2006,18,7157,397.6111111111111,1.4,4,13228.0
6,134,1,0,2,3,0,2014,10,53155,5315.5,3.0,5,21873.0
15,144,1,0,1,5,3,2016,8,81047,10130.875,1.2,4,10748.0
14,5,1,1,1,4,1,2012,12,221997,18499.75,4.0,1,28816.0
6,48,1,0,0,0,1,2015,9,21260,2362.222222222222,1.4,1,25494.0
14,43,4,0,1,2,1,2014,10,45736,4573.6,4.0,5,39900.0
14,62,4,0,1,0,5,2017,7,138346,19763.714285714286,1.2,4,25715.0
6,67,3,0,2,5,5,2021,3,9138,3046.0,4.0,1,41298.0
15,104,3,1,0,7,0,2011,13,63229,4863.769230769231,3.0,5,23947.0
14,62,1,0,1,3,3,2007,17,70320,4136.470588235294,1.6,0,17318.0
4,55,1,0,2,7,6,2017,7,4659,665.5714285714286,1.2,2,18846.0
0,8,4,1,0,4,0,2023,1,98753,98753.0,1.4,2,52369.0
14,26,4,0,2,7,5,2011,13,83860,6450.769230769231,1.6,3,28194.0
0,7,2,0,0,6,0,2013,11,1698,154.36363636363637,3.5,5,70232.0
1,153,3,0,2,0,3,2023,1,4775,4775.0,2.0,2,47277.0
3,89,4,0,2,6,0,2017,7,2518,359.7142857142857,1.8,0,27582.0
6,13,4,0,2,7,7,2012,12,20379,1698.25,1.4,5,11902.0
5,14,4,1,1,3,7,2022,2,35594,17797.0,3.5,2,21383.0
14,62,4,1,2,5,1,2006,18,38001,2111.1666666666665,2.7,2,30064.0
22,21,4,0,2,0,6,2022,2,15575,7787.5,2.7,0,34577.0
22,81,1,1,3,5,5,2022,2,121292,60646.0,2.4,4,16032.0
14,5,4,0,1,1,5,2015,9,22964,2551.555555555556,1.4,2,36920.0
0,114,1,0,2,0,7,2005,19,2331,122.6842105263158,1.0,3,17340.0
5,28,1,0,2,5,3,2018,6,17849,2974.833333333333,1.8,2,23989.0
1,1,1,0,2,7,3,2020,4,37869,9467.25,1.0,2,36368.0
20,119,1,1,1,6,3,2015,9,26231,2914.555555555556,2.0,0,15458.0
22,21,4,0,0,5,5,2005,19,15999,842.0526315789474,4.0,0,39574.0
14,43,1,0,2,4,1,2011,13,7039,541.4615384615385,2.4,5,39628.0
6,134,4,0,1,3,6,2020,4,85508,21377.0,5.0,3,18301.0
6,134,2,0,2,2,3,2018,6,277922,46320.333333333336,1.8,1,11536.0
4,54,4,1,1,1,5,2019,5,19989,3997.8,1.6,0,18792.0
15,104,3,0,2,7,1,2018,6,24032,4005.3333333333335,1.2,1,25109.0
20,30,4,0,2,4,3,2015,9,48121,5346.777777777777,1.8,3,17914.0
3,140,4,0,2,1,3,2020,4,63370,15842.5,3.0,2,19061.0
0,110,4,0,2,3,6,2023,1,24881,24881.0,1.6,5,39176.0
6,48,1,1,1,3,7,2021,3,117656,39218.66666666666,1.2,2,10898.0
5,14,4,0,1,6,6,2010,14,41049,2932.0714285714284,2.0,5,11759.0
20,37,4,1,1,2,0,2015,9,29927,3325.222222222222,2.7,1,20924.0
15,104,1,0,0,1,7,2021,3,52018,17339.333333333332,1.2,3,23875.0
3,133,4,0,2,3,7,2013,11,152672,13879.272727272728,3.0,3,11584.0
0,110,4,0,2,5,7,2022,2,79128,39564.0,2.4,0,45692.0
20,37,4,1,2,3,3,2021,3,2041,680.3333333333334,1.2,1,22657.0
1,153,4,0,2,3,0,2016,8,20196,2524.5,4.0,5,56095.0
5,58,1,0,1,2,5,2009,15,31795,2119.6666666666665,1.8,0,18399.0
22,70,4,0,2,5,6,2015,9,18881,2097.8888888888887,1.8,1,26141.0
15,144,2,1,2,7,7,2008,16,60229,3764.3125,2.4,0,17610.0
1,3,4,0,1,6,7,2008,16,87512,5469.5,1.8,0,18281.0
1,3,1,1,0,6,1,2007,17,65716,3865.647058823529,4.0,3,40846.0
5,122,1,0,2,0,3,2021,3,227031,75677.0,2.0,3,14340.0
22,23,3,0,2,4,3,2011,13,15910,1223.8461538461538,3.0,2,21408.0
4,47,4,0,3,0,0,2008,16,103967,6497.9375,1.4,2,6683.0
1,152,4,1,0,5,6,2017,7,72754,10393.42857142857,1.4,3,37056.0
0,114,4,0,2,3,7,2016,8,22484,2810.5,2.7,3,35885.0
20,30,3,1,1,1,7,2005,19,66236,3486.1052631578946,3.5,0,13723.0
5,28,4,0,1,3,0,2023,1,5494,5494.0,5.0,2,35863.0
1,1,2,0,1,3,3,2022,2,77873,38936.5,2.0,3,39149.0
3,89,4,0,2,1,6,2015,9,37999,4222.111111111111,5.0,1,23143.0
0,111,4,1,1,7,3,2007,17,17286,1016.8235294117648,3.5,1,21619.0
22,23,4,1,2,6,6,2021,3,53323,17774.333333333332,1.4,2,23063.0
6,128,4,0,2,2,3,2016,8,51308,6413.5,1.2,1,14728.0
15,15,3,0,2,5,1,2014,10,11753,1175.3,1.2,5,18369.0
5,28,4,0,1,1,7,2012,12,1543,128.58333333333334,1.2,0,13494.0
14,124,4,1,2,2,0,2019,5,28424,5684.8,1.8,2,54197.0
1,2,4,1,2,0,6,2009,15,42141,2809.4,5.0,5,34752.0
22,23,1,0,2,5,0,2008,16,104618,6538.625,1.8,3,15893.0
3,145,4,0,2,7,6,2023,1,131705,131705.0,1.0,5,11973.0
4,98,4,0,2,5,6,2008,16,37624,2351.5,1.2,1,11710.0
5,36,1,0,2,1,7,2019,5,70081,14016.2,1.2,0,22496.0
15,131,4,0,1,4,6,2021,3,28928,9642.666666666666,1.6,3,16638.0
5,58,4,0,2,7,3,2016,8,68537,8567.125,2.4,4,16931.0
22,23,4,1,1,3,5,2007,17,11458,674.0,1.4,0,14925.0
3,140,1,0,2,0,3,2014,10,23186,2318.6,1.8,1,16557.0
20,119,1,0,2,0,5,2019,5,50287,10057.4,4.0,0,40321.0
14,26,3,0,2,1,7,2014,10,916,91.6,3.0,4,41924.0
3,49,1,0,1,7,7,2022,2,64089,32044.5,1.8,4,14940.0
1,152,2,0,0,0,3,2005,19,90253,4750.1578947368425,3.0,0,39480.0
1,154,4,0,2,2,5,2007,17,25469,1498.1764705882354,1.0,3,24581.0
6,13,4,0,2,7,7,2016,8,29705,3713.125,3.0,5,15128.0
22,21,4,0,3,5,6,2005,19,95285,5015.0,1.8,3,5911.0
15,104,4,0,0,4,6,2007,17,74728,4395.764705882353,2.7,4,14907.0
22,143,1,0,2,6,5,2007,17,16994,999.6470588235294,1.8,2,19946.0
15,131,1,1,1,6,5,2009,15,19576,1305.0666666666666,5.0,2,22196.0
0,9,4,1,1,6,0,2023,1,56796,56796.0,2.0,3,38012.0
14,63,4,0,0,0,6,2005,19,41413,2179.6315789473683,2.7,2,33556.0
1,152,1,0,2,1,3,2008,16,8850,553.125,1.2,3,24211.0
6,13,4,0,0,6,0,2008,16,18548,1159.25,1.4,1,19898.0
4,59,4,0,1,3,5,2021,3,115120,38373.333333333336,4.0,3,19711.0
22,21,1,0,2,4,7,2018,6,58265,9710.833333333334,3.0,1,30228.0
6,67,4,1,1,1,3,2022,2,213343,106671.5,1.8,5,7664.0
0,111,3,0,1,4,1,2005,19,72838,3833.578947368421,1.8,4,16211.0
5,28,2,1,3,6,1,2020,4,142343,35585.75,3.0,2,18745.0
20,30,4,0,1,2,7,2007,17,12179,716.4117647058823,3.5,5,12508.0
14,26,4,0,2,5,1,2013,11,73807,6709.727272727273,1.4,5,31604.0
4,59,1,0,0,2,7,2008,16,1021,63.8125,1.6,4,13456.0
3,41,4,1,2,2,3,2009,15,55548,3703.2,2.4,0,10861.0
4,54,4,0,2,4,7,2015,9,31676,3519.555555555556,1.2,0,15937.0
20,119,3,0,0,6,5,2013,11,21290,1935.4545454545453,2.7,5,30630.0
22,23,4,0,2,2,3,2007,17,99171,5833.588235294118,1.8,5,9135.0
20,37,4,1,1,1,0,2010,14,96299,6878.5,1.0,4,8620.0
3,41,4,0,1,0,0,2015,9,1127,125.22222222222224,1.4,3,19251.0
3,41,4,0,2,4,1,2013,11,47017,4274.272727272727,3.0,3,20439.0
5,105,4,0,2,2,5,2019,5,22930,4586.0,1.8,2,30192.0
20,37,4,1,2,3,0,2007,17,26863,1580.1764705882354,2.7,4,18601.0
20,37,4,1,1,2,6,2005,19,89201,4694.789473684211,1.0,0,6107.0
22,70,4,0,2,5,6,2023,1,18541,18541.0,2.4,4,27700.0
3,145,2,0,3,1,1,2018,6,143278,23879.666666666668,2.4,4,12437.0
14,43,3,0,1,7,1,2021,3,9900,3300.0,2.7,2,60143.0
6,48,4,0,3,6,1,2018,6,54342,9057.0,1.4,3,10775.0
15,131,4,1,1,5,0,2021,3,55753,18584.33333333333,1.0,5,13953.0
20,30,1,1,1,0,5,2018,6,14530,2421.6666666666665,4.0,0,31489.0
1,2,1,1,1,4,7,2016,8,19633,2454.125,3.0,2,31630.0
0,7,3,0,2,7,7,2020,4,90029,22507.25,1.0,0,36271.0
6,13,1,0,2,4,1,2005,19,71733,3775.4210526315783,4.0,0,18896.0
3,41,4,1,1,6,3,2017,7,19956,2850.8571428571427,2.0,3,11246.0
0,111,4,1,0,5,1,2010,14,38173,2726.6428571428573,3.0,5,32677.0
15,123,1,0,2,3,7,2021,3,3183,1061.0,1.2,5,18512.0
22,143,3,0,1,1,7,2016,8,11706,1463.25,1.6,3,16051.0
4,98,4,0,1,4,7,2023,1,33259,33259.0,1.2,2,15608.0
14,43,4,0,0,6,0,2010,14,4494,321.0,1.6,1,56338.0
0,7,4,0,2,5,5,2011,13,92681,7129.307692307692,1.2,2,24990.0
15,144,4,1,2,6,1,2005,19,63293,3331.2105263157896,5.0,2,19393.0
3,49,4,1,2,3,6,2005,19,143794,7568.105263157895,1.0,1,3726.0
3,49,3,1,1,5,1,2009,15,59121,3941.4,4.0,0,18668.0
3,41,1,1,2,1,1,2010,14,141006,10071.857142857143,1.4,4,7709.0
0,8,3,0,3,6,5,2020,4,40429,10107.25,2.7,1,39536.0
4,47,2,0,0,4,3,2020,4,45841,11460.25,1.8,4,23782.0
6,146,4,1,2,5,1,2018,6,188550,31425.0,1.6,0,13572.0
3,49,1,0,1,4,1,2005,19,51379,2704.157894736842,1.8,1,9596.0
4,98,3,0,2,7,7,2017,7,1563,223.28571428571428,2.0,3,19117.0
20,119,4,0,2,0,0,2014,10,64332,6433.2,2.0,2,24638.0
0,111,1,0,3,3,5,2014,10,117941,11794.1,1.8,1,21872.0
0,7,4,0,1,5,0,2013,11,79378,7216.181818181818,5.0,1,51926.0
3,49,1,1,2,4,7,2017,7,43833,6261.857142857143,4.0,0,21960.0
0,9,4,0,2,2,1,2007,17,55631,3272.4117647058824,5.0,3,44555.0
3,89,4,0,0,2,1,2022,2,231226,115613.0,2.0,1,19481.0
5,36,4,0,3,5,6,2006,18,4751,263.94444444444446,3.0,3,10290.0
20,107,4,0,1,5,0,2021,3,55017,18339.0,1.8,4,22098.0
0,114,4,0,0,2,7,2023,1,16661,16661.0,2.0,1,55891.0
14,5,4,0,0,6,5,2017,7,51095,7299.285714285715,1.6,3,56747.0
15,144,4,0,1,3,1,2017,7,46776,6682.285714285715,1.4,2,15257.0
15,144,4,0,0,0,6,2005,19,8329,438.3684210526316,5.0,0,28541.0
6,48,4,0,1,3,6,2006,18,11580,643.3333333333334,2.0,5,7894.0
6,128,1,0,3,6,3,2005,19,48594,2557.5789473684213,4.0,3,8702.0
1,3,1,0,1,4,5,2009,15,6861,457.4,4.0,0,46678.0
15,15,1,1,1,5,6,2007,17,15406,906.2352941176472,1.8,5,9043.0
22,23,3,0,2,3,5,2011,13,90164,6935.692307692308,1.6,1,21013.0
15,90,4,0,0,5,1,2017,7,19807,2829.5714285714284,1.8,1,28045.0
3,89,4,1,1,0,3,2022,2,33477,16738.5,2.4,4,13209.0
4,47,4,0,2,7,7,2011,13,141629,10894.53846153846,1.0,0,8089.0
3,145,3,0,2,6,5,2005,19,12883,678.0526315789474,1.0,2,11374.0
1,153,1,0,2,7,7,2009,15,24684,1645.6,4.0,2,37316.0
3,133,4,1,2,3,3,2021,3,46628,15542.666666666666,1.0,3,14726.0
15,90,4,0,2,5,7,2012,12,70394,5866.166666666667,1.2,2,12131.0
14,43,1,1,1,4,5,2019,5,115962,23192.4,3.0,5,33672.0
5,122,4,0,2,4,7,2008,16,123534,7720.875,1.8,0,9960.0
15,15,4,0,2,5,5,2006,18,74948,4163.777777777777,3.0,1,17105.0
4,47,3,0,2,1,0,2009,15,12959,863.9333333333333,1.8,0,21243.0
6,67,4,0,0,1,3,2005,19,1256,66.10526315789474,2.4,0,16317.0
1,154,3,1,1,7,5,2009,15,24207,1613.8,2.0,1,32032.0
14,124,4,0,2,1,0,2010,14,7631,545.0714285714286,1.2,5,33280.0
15,144,1,0,0,4,0,2006,18,61960,3442.222222222222,1.4,0,18540.0
15,15,3,1,2,3,3,2005,19,54107,2847.736842105264,1.8,2,9073.0
14,43,4,0,3,2,1,2008,16,2248,140.5,1.6,3,18223.0
22,143,1,0,2,0,3,2011,13,90575,6967.307692307692,4.0,3,21391.0
5,122,1,0,2,3,5,2005,19,14300,752.6315789473684,2.0,0,20062.0
