brand,model,year,age,mileage,mileage_per_year,engine_size,fuel_type,transmission,condition,condition_score,owner_count,color,body_type,is_luxury,mpg_estimate,price_usd,price_local,price_category,market_segment,depreciation_rate,value_retention,insurance_estimate,power_to_weight_ratio,regional_factor,source
Chevrolet,Malibu,2017,7,30872,4410.285714285715,1.6,Petrol,Automatic,Excellent,4,0,Silver,Hatchback,0,37.6,19118,19118.0,Mid-Range,Economy,0.4227308412343741,0.5772691587656259,748,0.03404255319148936,1.0,Dataset1_Kaggle_Style
BMW,3 Series,2018,6,110739,18456.5,1.8,Hybrid,Automatic,Good,3,4,Green,Sedan,1,49.6,31674,31674.0,Premium,Luxury,0.2747630168979256,0.7252369831020744,1234,0.0391304347826087,1.0,Dataset1_Kaggle_Style
Hyundai,Elantra,2011,13,4961,381.61538461538464,1.0,Petrol,Automatic,Excellent,4,2,Silver,Coupe,0,35.0,20842,20842.0,Mid-Range,Mid-Market,0.5550574270953418,0.4449425729046582,540,0.018867924528301886,1.0,Dataset1_Kaggle_Style
Nissan,Pathfinder,2018,6,224931,37488.5,1.0,Petrol,Automatic,Good,3,2,Blue,SUV,0,31.0,12148,12148.0,Mid-Range,Economy,0.4969355640218651,0.5030644359781349,756,0.021739130434782608,1.0,Dataset1_Kaggle_Style
Ford,Mustang,2014,10,148864,14886.4,1.8,Diesel,Manual,Excellent,4,4,Black,Convertible,0,36.4,15072,15072.0,Mid-Range,Economy,0.5702554744525548,0.42974452554744524,588,0.036,1.0,Dataset1_Kaggle_Style
BMW,5 Series,2021,3,4075,1358.3333333333333,2.0,Petrol,Manual,Fair,2,1,Gray,Convertible,1,39.0,48113,48113.0,Premium,Luxury,0.11087908635632837,0.8891209136436716,1530,0.046511627906976744,1.0,Dataset1_Kaggle_Style
Ford,Mustang,2018,6,135462,22577.0,1.8,Petrol,Automatic,Good,3,2,Green,Coupe,0,33.8,17448,17448.0,Mid-Range,Economy,0.40749796251018744,0.5925020374898126,823,0.0391304347826087,1.0,Dataset1_Kaggle_Style
Hyundai,Sonata,2012,12,22559,1879.9166666666667,1.2,Electric,Automatic,Excellent,4,3,Silver,Hatchback,0,108.0,18459,18459.0,Mid-Range,Economy,0.5652511834946654,0.4347488165053346,552,0.023076923076923078,1.0,Dataset1_Kaggle_Style
Volkswagen,Beetle,2008,16,93122,5820.125,3.0,Diesel,Manual,Good,3,5,Blue,Wagon,0,41.0,12967,12967.0,Mid-Range,Economy,0.7116329752929926,0.28836702470700737,660,0.05357142857142857,1.0,Dataset1_Kaggle_Style
Honda,CR-V,2020,4,27097,6774.25,1.8,Diesel,Manual,Excellent,4,1,Green,SUV,0,39.4,34626,34626.0,Premium,Mid-Market,0.18767888143386668,0.8123211185661333,940,0.04090909090909091,1.0,Dataset1_Kaggle_Style
Nissan,Altima,2017,7,29067,4152.428571428572,4.0,Petrol,Automatic,Fair,2,2,Blue,Coupe,0,31.0,24055,24055.0,Mid-Range,Mid-Market,0.36788858231507027,0.6321114176849297,935,0.0851063829787234,1.0,Dataset1_Kaggle_Style
BMW,3 Series,2022,2,50289,25144.5,4.0,Petrol,Manual,Good,3,1,Black,Coupe,1,28.0,66995,66995.0,Luxury,Luxury,0.05634199591520528,0.9436580040847947,1944,0.09523809523809523,1.0,Dataset1_Kaggle_Style
Honda,Civic,2018,6,74466,12411.0,1.8,Petrol,Automatic,Good,3,0,Brown,Convertible,0,38.8,30620,30620.0,Premium,Mid-Market,0.28155795401220085,0.7184420459877991,823,0.0391304347826087,1.0,Dataset1_Kaggle_Style
Nissan,Sentra,2022,2,1718,859.0,3.5,Petrol,Automatic,Fair,2,1,Black,Coupe,0,30.0,30808,30808.0,Premium,Mid-Market,0.11491611123879564,0.8850838887612044,1242,0.08333333333333333,1.0,Dataset1_Kaggle_Style
Hyundai,Genesis,2009,15,44966,2997.733333333333,3.0,Electric,Automatic,Good,3,4,Red,Sedan,0,137.0,18230,18230.0,Mid-Range,Economy,0.6220194899440182,0.37798051005598177,660,0.05454545454545454,1.0,Dataset1_Kaggle_Style
Toyota,Prius,2013,11,10334,939.4545454545455,1.4,Petrol,Manual,Fair,2,2,Red,Sedan,0,33.4,15120,15120.0,Mid-Range,Economy,0.5926724137931034,0.4073275862068966,564,0.027450980392156862,1.0,Dataset1_Kaggle_Style
Toyota,Corolla,2007,17,21228,1248.7058823529412,1.8,Petrol,Automatic,Good,3,1,Brown,SUV,0,33.8,19295,19295.0,Mid-Range,Economy,0.6379585326953747,0.3620414673046253,588,0.031578947368421054,1.0,Dataset1_Kaggle_Style
Hyundai,Tucson,2012,12,21383,1781.9166666666667,5.0,Hybrid,Manual,Good,3,3,Silver,Coupe,0,45.0,25535,25535.0,Premium,Mid-Market,0.4845059049157162,0.5154940950842838,780,0.09615384615384616,1.0,Dataset1_Kaggle_Style
Toyota,Prius,2014,10,31655,3165.5,1.8,Diesel,Automatic,Good,3,0,White,Convertible,0,35.4,29971,29971.0,Premium,Mid-Market,0.40023213463809004,0.59976786536191,588,0.036,1.0,Dataset1_Kaggle_Style
Mercedes,S-Class,2023,1,20333,20333.0,1.2,Electric,Manual,Excellent,4,0,Red,Wagon,1,123.0,68772,68772.0,Luxury,Luxury,0.028259763748375022,0.971740236251625,1573,0.02926829268292683,1.0,Dataset1_Kaggle_Style
Toyota,Prius,2007,17,5678,334.0,4.0,Diesel,Automatic,Excellent,4,1,White,SUV,0,32.0,33920,33920.0,Premium,Mid-Market,0.5005889281507656,0.4994110718492344,720,0.07017543859649122,1.0,Dataset1_Kaggle_Style
Nissan,Titan,2015,9,7869,874.3333333333334,1.6,Petrol,Automatic,Good,3,4,Gray,Hatchback,0,39.6,15653,15653.0,Mid-Range,Economy,0.5348705910320031,0.4651294089679969,633,0.0326530612244898,1.0,Dataset1_Kaggle_Style
Ford,Mustang,2015,9,1700,188.88888888888889,4.0,Diesel,Automatic,Fair,2,0,Red,Convertible,0,38.0,27170,27170.0,Premium,Mid-Market,0.3984945760460482,0.6015054239539518,792,0.08163265306122448,1.0,Dataset1_Kaggle_Style
Mercedes,A-Class,2021,3,31767,10589.0,4.0,Petrol,Automatic,Fair,2,1,Gray,Hatchback,1,31.0,46101,46101.0,Premium,Luxury,0.11516093741003053,0.8848390625899695,1836,0.09302325581395349,1.0,Dataset1_Kaggle_Style
Nissan,Maxima,2020,4,154444,38611.0,1.2,Petrol,Automatic,Excellent,4,1,Blue,SUV,0,34.2,23678,23678.0,Mid-Range,Mid-Market,0.25254119578256207,0.7474588042174379,883,0.02727272727272727,1.0,Dataset1_Kaggle_Style
Volkswagen,Passat,2011,13,6146,472.7692307692308,1.8,Diesel,Automatic,Good,3,0,Blue,Sedan,0,38.4,24022,24022.0,Mid-Range,Mid-Market,0.5197713006277238,0.4802286993722762,588,0.033962264150943396,1.0,Dataset1_Kaggle_Style
Ford,F-150,2008,16,146184,9136.5,3.5,Diesel,Automatic,Fair,2,1,Gray,Convertible,0,35.0,13277,13277.0,Mid-Range,Economy,0.7067606069306712,0.2932393930693288,690,0.0625,1.0,Dataset1_Kaggle_Style
Nissan,Titan,2023,1,66093,66093.0,5.0,Hybrid,Automatic,Excellent,4,1,Blue,Wagon,0,34.0,40559,40559.0,Premium,High-End,0.04699358537559628,0.9530064146244037,1482,0.12195121951219512,1.0,Dataset1_Kaggle_Style
Hyundai,Genesis,2016,8,50736,6342.0,1.2,Electric,Automatic,Good,3,5,Gray,Convertible,0,124.0,20668,20668.0,Mid-Range,Mid-Market,0.4363477691720301,0.5636522308279699,662,0.025,1.0,Dataset1_Kaggle_Style
Toyota,RAV4,2019,5,51821,10364.2,3.5,Hybrid,Manual,Good,3,3,White,SUV,0,43.5,29647,29647.0,Premium,Mid-Market,0.2522258935102277,0.7477741064897723,1035,0.07777777777777778,1.0,Dataset1_Kaggle_Style
Chevrolet,Tahoe,2015,9,87644,9738.222222222223,3.0,Petrol,Manual,Fair,2,1,Silver,Convertible,0,32.0,17464,17464.0,Mid-Range,Economy,0.5075569591698623,0.4924430408301377,726,0.061224489795918366,1.0,Dataset1_Kaggle_Style
Toyota,Camry,2009,15,5653,376.8666666666667,3.5,Diesel,Automatic,Good,3,5,Gray,Convertible,0,39.0,22059,22059.0,Mid-Range,Mid-Market,0.5762692329856509,0.4237307670143491,690,0.06363636363636363,1.0,Dataset1_Kaggle_Style
Audi,A6,2009,15,35135,2342.3333333333335,2.0,Diesel,Automatic,Fair,2,5,Red,SUV,1,35.0,22301,22301.0,Mid-Range,Mid-Market,0.57360279918166,0.42639720081834,900,0.03636363636363636,1.0,Dataset1_Kaggle_Style
Audi,A6,2019,5,59716,11943.2,2.7,Electric,Manual,Good,3,1,Red,Coupe,1,105.0,58853,58853.0,Luxury,Luxury,0.14523695409059878,0.8547630459094012,1444,0.06,1.0,Dataset1_Kaggle_Style
Volkswagen,Passat,2022,2,44193,22096.5,3.0,Petrol,Manual,Good,3,4,Brown,SUV,0,34.0,30499,30499.0,Premium,Mid-Market,0.1159453897214412,0.8840546102785588,1188,0.07142857142857142,1.0,Dataset1_Kaggle_Style
BMW,7 Series,2015,9,89421,9935.666666666666,2.7,Petrol,Automatic,Good,3,0,White,Convertible,1,35.2,59613,59613.0,Luxury,Luxury,0.23191991032430137,0.7680800896756986,1059,0.05510204081632653,1.0,Dataset1_Kaggle_Style
Ford,Explorer,2016,8,3750,468.75,1.8,Hybrid,Manual,Good,3,5,Gray,Wagon,0,51.6,13930,13930.0,Mid-Range,Economy,0.5345806882726362,0.46541931172736384,705,0.0375,1.0,Dataset1_Kaggle_Style
Honda,Pilot,2006,18,58672,3259.5555555555557,1.8,Petrol,Manual,Excellent,4,5,Blue,Wagon,0,35.8,11262,11262.0,Mid-Range,Economy,0.7617113114129745,0.23828868858702545,588,0.03103448275862069,1.0,Dataset1_Kaggle_Style
Toyota,Sienna,2019,5,38181,7636.2,2.0,Petrol,Automatic,Fair,2,4,Brown,SUV,0,35.0,21014,21014.0,Mid-Range,Mid-Market,0.32243502934158763,0.6775649706584124,900,0.044444444444444446,1.0,Dataset1_Kaggle_Style
Nissan,Titan,2008,16,23834,1489.625,1.0,Petrol,Automatic,Excellent,4,2,Silver,Convertible,0,30.0,18178,18178.0,Mid-Range,Economy,0.637729682330902,0.362270317669098,540,0.017857142857142856,1.0,Dataset1_Kaggle_Style
Hyundai,Elantra,2022,2,20796,10398.0,4.0,Petrol,Manual,Fair,2,4,Red,Hatchback,0,22.0,15223,15223.0,Mid-Range,Economy,0.20808406596264895,0.791915934037351,1296,0.09523809523809523,1.0,Dataset1_Kaggle_Style
Mercedes,A-Class,2010,14,48488,3463.4285714285716,2.7,Diesel,Automatic,Good,3,2,Brown,Hatchback,1,34.6,37678,37678.0,Premium,Luxury,0.4263223606078139,0.5736776393921861,963,0.05,1.0,Dataset1_Kaggle_Style
Nissan,Titan,2023,1,110818,110818.0,1.2,Petrol,Automatic,Good,3,2,Brown,Sedan,0,29.2,20458,20458.0,Mid-Range,Mid-Market,0.08905512512245084,0.9109448748775492,1048,0.02926829268292683,1.0,Dataset1_Kaggle_Style
Honda,CR-V,2015,9,34276,3808.4444444444443,2.0,Diesel,Automatic,Excellent,4,4,Silver,SUV,0,39.0,27802,27802.0,Premium,Mid-Market,0.3929959390419633,0.6070040609580367,660,0.04081632653061224,1.0,Dataset1_Kaggle_Style
Ford,Edge,2006,18,87069,4837.166666666667,3.0,Petrol,Manual,Good,3,3,Silver,SUV,0,24.0,12254,12254.0,Mid-Range,Economy,0.7460521407551706,0.25394785924482943,660,0.05172413793103448,1.0,Dataset1_Kaggle_Style
Honda,Ridgeline,2012,12,25721,2143.4166666666665,1.4,Petrol,Automatic,Good,3,4,Black,Hatchback,0,33.4,14253,14253.0,Mid-Range,Economy,0.627401772410007,0.37259822758999295,564,0.026923076923076925,1.0,Dataset1_Kaggle_Style
Honda,Accord,2015,9,5401,600.1111111111111,1.2,Petrol,Automatic,Fair,2,5,Silver,Hatchback,0,36.2,12937,12937.0,Mid-Range,Economy,0.5818275850922843,0.41817241490771573,607,0.024489795918367346,1.0,Dataset1_Kaggle_Style
Honda,Ridgeline,2009,15,3173,211.53333333333333,3.5,Diesel,Automatic,Good,3,0,Gray,Hatchback,0,40.0,24776,24776.0,Mid-Range,Mid-Market,0.5476851175697386,0.4523148824302614,690,0.06363636363636363,1.0,Dataset1_Kaggle_Style
Ford,Escape,2022,2,2634,1317.0,1.8,Petrol,Automatic,Good,3,4,Green,Wagon,0,39.8,17771,17771.0,Mid-Range,Economy,0.18373065086583074,0.8162693491341693,1058,0.04285714285714286,1.0,Dataset1_Kaggle_Style
Chevrolet,Silverado,2022,2,23913,11956.5,4.0,Diesel,Automatic,Excellent,4,3,Black,Wagon,0,31.0,28929,28929.0,Premium,Mid-Market,0.12147347323028335,0.8785265267697167,1296,0.09523809523809523,1.0,Dataset1_Kaggle_Style
BMW,3 Series,2018,6,20566,3427.6666666666665,3.0,Diesel,Automatic,Fair,2,4,Brown,Sedan,1,36.0,33528,33528.0,Premium,Luxury,0.26357406431207164,0.7364259356879284,1386,0.06521739130434782,1.0,Dataset1_Kaggle_Style
Audi,Q7,2014,10,63281,6328.1,2.0,Diesel,Automatic,Fair,2,3,Green,Sedan,1,38.0,25186,25186.0,Premium,Mid-Market,0.4426149692382596,0.5573850307617404,900,0.04,1.0,Dataset1_Kaggle_Style
Mercedes,E-Class,2007,17,67899,3994.0588235294117,2.7,Diesel,Automatic,Good,3,0,White,Coupe,1,34.6,38532,38532.0,Premium,Luxury,0.4687586168863398,0.5312413831136602,963,0.04736842105263158,1.0,Dataset1_Kaggle_Style
Ford,F-150,2013,11,2609,237.1818181818182,2.7,Petrol,Automatic,Excellent,4,1,Blue,Wagon,0,35.2,21655,21655.0,Mid-Range,Mid-Market,0.5039514374069407,0.4960485625930593,642,0.052941176470588235,1.0,Dataset1_Kaggle_Style
Nissan,Maxima,2007,17,12495,735.0,2.4,Petrol,Automatic,Fair,2,3,Black,SUV,0,36.4,14800,14800.0,Mid-Range,Economy,0.6967213114754098,0.30327868852459017,624,0.042105263157894736,1.0,Dataset1_Kaggle_Style
Chevrolet,Equinox,2015,9,16028,1780.888888888889,1.8,Petrol,Automatic,Fair,2,3,Green,Sedan,0,37.8,13430,13430.0,Mid-Range,Economy,0.5727012408526886,0.4272987591473114,646,0.036734693877551024,1.0,Dataset1_Kaggle_Style
Audi,A4,2016,8,39660,4957.5,1.2,Petrol,Automatic,Good,3,5,Silver,Convertible,1,33.2,35844,35844.0,Premium,Luxury,0.3086181621788442,0.6913818378211558,993,0.025,1.0,Dataset1_Kaggle_Style
Volkswagen,Jetta,2016,8,7804,975.5,3.5,Hybrid,Manual,Good,3,3,Blue,SUV,0,35.5,36489,36489.0,Premium,Mid-Market,0.30482577301910874,0.6951742269808913,827,0.07291666666666667,1.0,Dataset1_Kaggle_Style
Chevrolet,Cruze,2007,17,7190,422.94117647058823,3.5,Diesel,Manual,Fair,2,0,Silver,Coupe,0,32.0,16091,16091.0,Mid-Range,Economy,0.6787646483400211,0.32123535165997885,690,0.06140350877192982,1.0,Dataset1_Kaggle_Style
Honda,Ridgeline,2011,13,143932,11071.692307692309,1.8,Petrol,Automatic,Excellent,4,2,Silver,Hatchback,0,26.8,13215,13215.0,Mid-Range,Economy,0.6630116027030473,0.33698839729695274,588,0.033962264150943396,1.0,Dataset1_Kaggle_Style
Nissan,Sentra,2018,6,81533,13588.833333333334,5.0,Petrol,Automatic,Good,3,3,Black,Coupe,0,23.0,30508,30508.0,Premium,Mid-Market,0.2822998023901383,0.7177001976098617,1092,0.10869565217391304,1.0,Dataset1_Kaggle_Style
Ford,F-150,2015,9,9962,1106.888888888889,2.4,Hybrid,Manual,Excellent,4,0,Brown,SUV,0,47.8,30352,30352.0,Premium,Mid-Market,0.3722700198544011,0.6277299801455989,686,0.04897959183673469,1.0,Dataset1_Kaggle_Style
Mercedes,GLE,2011,13,26091,2007.0,5.0,Petrol,Automatic,Excellent,4,5,White,Hatchback,1,16.0,48132,48132.0,Premium,Luxury,0.35072573247720285,0.6492742675227972,1170,0.09433962264150944,1.0,Dataset1_Kaggle_Style
BMW,X5,2014,10,21973,2197.3,5.0,Diesel,Manual,Fair,2,5,Brown,Coupe,1,36.0,37552,37552.0,Premium,Luxury,0.3475118154017237,0.6524881845982763,1170,0.1,1.0,Dataset1_Kaggle_Style
Audi,Q7,2015,9,78272,8696.888888888889,2.4,Petrol,Automatic,Good,3,1,Green,Coupe,1,26.4,43928,43928.0,Premium,Luxury,0.29066012143133957,0.7093398785686604,1029,0.04897959183673469,1.0,Dataset1_Kaggle_Style
Audi,A4,2019,5,35689,7137.8,4.0,Petrol,Manual,Fair,2,3,Silver,SUV,1,24.0,41595,41595.0,Premium,Luxury,0.19381723035177822,0.8061827696482218,1620,0.08888888888888889,1.0,Dataset1_Kaggle_Style
Ford,Explorer,2023,1,6839,6839.0,1.2,Hybrid,Automatic,Good,3,2,Gray,Sedan,0,48.4,21652,21652.0,Mid-Range,Mid-Market,0.08455944529003889,0.9154405547099611,1048,0.02926829268292683,1.0,Dataset1_Kaggle_Style
Honda,Fit,2020,4,67160,16790.0,2.4,Petrol,Automatic,Fair,2,0,Brown,Convertible,0,25.4,29183,29183.0,Premium,Mid-Market,0.21515208563053012,0.7848479143694699,998,0.05454545454545454,1.0,Dataset1_Kaggle_Style
Volkswagen,Tiguan,2016,8,25282,3160.25,2.0,Diesel,Automatic,Good,3,1,Brown,Coupe,0,39.0,33797,33797.0,Premium,Mid-Market,0.3213044962547945,0.6786955037452055,720,0.041666666666666664,1.0,Dataset1_Kaggle_Style
Ford,Mustang,2022,2,15253,7626.5,2.4,Hybrid,Manual,Excellent,4,2,Black,Convertible,0,43.8,34475,34475.0,Premium,Mid-Market,0.10396361273554255,0.8960363872644574,1123,0.05714285714285714,1.0,Dataset1_Kaggle_Style
Nissan,Sentra,2017,7,23540,3362.8571428571427,4.0,Diesel,Automatic,Fair,2,1,Brown,Wagon,0,40.0,20846,20846.0,Mid-Range,Mid-Market,0.4017677782241864,0.5982322217758136,935,0.0851063829787234,1.0,Dataset1_Kaggle_Style
Volkswagen,Golf,2009,15,34433,2295.5333333333333,2.7,Diesel,Automatic,Excellent,4,2,Gray,Wagon,0,37.6,24681,24681.0,Mid-Range,Mid-Market,0.5486366379546825,0.45136336204531746,642,0.04909090909090909,1.0,Dataset1_Kaggle_Style
BMW,X1,2008,16,21012,1313.25,1.6,Petrol,Automatic,Good,3,4,Gray,SUV,1,39.6,29433,29433.0,Premium,Mid-Market,0.5208926798300588,0.4791073201699412,864,0.02857142857142857,1.0,Dataset1_Kaggle_Style
BMW,3 Series,2018,6,13847,2307.8333333333335,1.0,Diesel,Automatic,Good,3,4,Green,SUV,1,43.0,46023,46023.0,Premium,Luxury,0.20681453906209601,0.793185460937904,1134,0.021739130434782608,1.0,Dataset1_Kaggle_Style
Nissan,Altima,2012,12,25416,2118.0,2.7,Diesel,Automatic,Excellent,4,4,Silver,Sedan,0,39.6,22874,22874.0,Mid-Range,Mid-Market,0.5120109228996885,0.4879890771003115,642,0.051923076923076926,1.0,Dataset1_Kaggle_Style
Volkswagen,Beetle,2013,11,967,87.9090909090909,2.7,Electric,Manual,Excellent,4,1,Green,Hatchback,0,133.0,30826,30826.0,Premium,Mid-Market,0.41646159088327717,0.5835384091167228,642,0.052941176470588235,1.0,Dataset1_Kaggle_Style
Honda,Civic,2023,1,74029,74029.0,1.4,Diesel,Manual,Fair,2,4,Gray,Convertible,0,43.2,21472,21472.0,Mid-Range,Mid-Market,0.0852079072937969,0.9147920927062031,1071,0.03414634146341464,1.0,Dataset1_Kaggle_Style
Volkswagen,Golf,2007,17,9373,551.3529411764706,1.4,Diesel,Automatic,Good,3,0,Green,Coupe,0,37.2,19273,19273.0,Mid-Range,Economy,0.6382219886246316,0.36177801137536836,564,0.02456140350877193,1.0,Dataset1_Kaggle_Style
Hyundai,Sonata,2009,15,2244,149.6,1.8,Petrol,Automatic,Good,3,0,Blue,Hatchback,0,26.8,15074,15074.0,Mid-Range,Economy,0.6655721702089896,0.3344278297910104,588,0.03272727272727273,1.0,Dataset1_Kaggle_Style
Hyundai,Elantra,2022,2,53022,26511.0,1.4,Diesel,Automatic,Good,3,4,White,Wagon,0,40.2,18178,18178.0,Mid-Range,Economy,0.18035891423933625,0.8196410857606637,1015,0.03333333333333333,1.0,Dataset1_Kaggle_Style
BMW,7 Series,2005,19,74346,3912.9473684210525,1.8,Diesel,Automatic,Good,3,2,Silver,Wagon,1,42.4,18938,18938.0,Mid-Range,Economy,0.6673926024798904,0.3326073975201096,882,0.030508474576271188,1.0,Dataset1_Kaggle_Style
Toyota,Corolla,2012,12,84054,7004.5,2.7,Diesel,Automatic,Fair,2,2,Gray,Convertible,0,41.6,21867,21867.0,Mid-Range,Mid-Market,0.5232520112499183,0.47674798875008173,642,0.051923076923076926,1.0,Dataset1_Kaggle_Style
Chevrolet,Silverado,2023,1,34012,34012.0,1.0,Petrol,Manual,Fair,2,1,White,Convertible,0,33.0,18815,18815.0,Mid-Range,Economy,0.09608455440787889,0.9039154455921211,1026,0.024390243902439025,1.0,Dataset1_Kaggle_Style
Audi,A4,2021,3,11493,3831.0,1.2,Hybrid,Automatic,Excellent,4,2,Green,Hatchback,1,50.4,51219,51219.0,Luxury,Luxury,0.10486027368531436,0.8951397263146856,1407,0.027906976744186046,1.0,Dataset1_Kaggle_Style
Ford,Mustang,2021,3,66823,22274.333333333332,1.2,Petrol,Automatic,Good,3,3,White,Hatchback,0,36.2,15707,15707.0,Mid-Range,Economy,0.27640853181001523,0.7235914681899848,938,0.027906976744186046,1.0,Dataset1_Kaggle_Style
Chevrolet,Tahoe,2015,9,60150,6683.333333333333,5.0,Petrol,Automatic,Good,3,2,Blue,Sedan,0,22.0,22811,22811.0,Mid-Range,Mid-Market,0.4410575580113205,0.5589424419886795,858,0.10204081632653061,1.0,Dataset1_Kaggle_Style
Volkswagen,Atlas,2006,18,14136,785.3333333333334,1.6,Diesel,Automatic,Good,3,0,Blue,Coupe,0,43.8,20610,20610.0,Mid-Range,Mid-Market,0.6359300476947536,0.3640699523052464,576,0.027586206896551724,1.0,Dataset1_Kaggle_Style
Mercedes,S-Class,2010,14,116862,8347.285714285714,3.0,Diesel,Manual,Good,3,5,Red,Coupe,1,40.0,28062,28062.0,Premium,Mid-Market,0.49944704077628344,0.5005529592237166,990,0.05555555555555555,1.0,Dataset1_Kaggle_Style
Audi,A6,2018,6,5511,918.5,1.2,Petrol,Manual,Good,3,2,White,Coupe,1,39.2,41427,41427.0,Premium,Luxury,0.2246055365264754,0.7753944634735246,1159,0.02608695652173913,1.0,Dataset1_Kaggle_Style
Volkswagen,Beetle,2007,17,202818,11930.470588235294,5.0,Diesel,Automatic,Excellent,4,1,Silver,Wagon,0,34.0,21165,21165.0,Mid-Range,Mid-Market,0.6163328197226503,0.3836671802773497,780,0.08771929824561403,1.0,Dataset1_Kaggle_Style
Audi,Q5,2016,8,98394,12299.25,4.0,Petrol,Automatic,Good,3,2,Blue,Wagon,1,23.0,40385,40385.0,Premium,Luxury,0.2837634122550323,0.7162365877449677,1296,0.08333333333333333,1.0,Dataset1_Kaggle_Style
Mercedes,GLE,2008,16,58221,3638.8125,5.0,Petrol,Automatic,Excellent,4,1,Silver,Hatchback,1,16.0,52626,52626.0,Luxury,Luxury,0.37813437950511664,0.6218656204948834,1170,0.08928571428571429,1.0,Dataset1_Kaggle_Style
Mercedes,S-Class,2016,8,139639,17454.875,3.0,Petrol,Automatic,Excellent,4,3,White,Sedan,1,26.0,44478,44478.0,Premium,Luxury,0.26455901319488073,0.7354409868051193,1188,0.0625,1.0,Dataset1_Kaggle_Style
Honda,Accord,2017,7,64062,9151.714285714286,2.4,Hybrid,Automatic,Poor,1,4,Blue,SUV,0,52.8,15983,15983.0,Mid-Range,Economy,0.46693126104792715,0.5330687389520729,811,0.05106382978723404,1.0,Dataset1_Kaggle_Style
BMW,X3,2006,18,10564,586.8888888888889,3.5,Petrol,Automatic,Good,3,3,Red,Sedan,1,30.0,34705,34705.0,Premium,Luxury,0.5091577681917827,0.4908422318082173,1035,0.0603448275862069,1.0,Dataset1_Kaggle_Style
Ford,F-150,2006,18,29183,1621.2777777777778,2.7,Petrol,Automatic,Good,3,0,White,Wagon,0,25.2,13753,13753.0,Mid-Range,Economy,0.7235744578216389,0.2764255421783611,642,0.04655172413793104,1.0,Dataset1_Kaggle_Style
Mercedes,A-Class,2019,5,3709,741.8,1.0,Diesel,Automatic,Good,3,5,Silver,Hatchback,1,46.0,33741,33741.0,Premium,Luxury,0.2286184586543517,0.7713815413456483,1215,0.022222222222222223,1.0,Dataset1_Kaggle_Style
Volkswagen,Jetta,2021,3,24686,8228.666666666666,1.8,Petrol,Automatic,Fair,2,3,Brown,Sedan,0,32.8,20906,20906.0,Mid-Range,Mid-Market,0.22299858767561143,0.7770014123243886,999,0.04186046511627907,1.0,Dataset1_Kaggle_Style
Toyota,Sienna,2011,13,67662,5204.7692307692305,3.0,Diesel,Automatic,Good,3,3,Red,Hatchback,0,41.0,16915,16915.0,Mid-Range,Economy,0.6058487708260515,0.3941512291739485,660,0.05660377358490566,1.0,Dataset1_Kaggle_Style
Volkswagen,Beetle,2018,6,24424,4070.6666666666665,5.0,Hybrid,Automatic,Good,3,0,White,Convertible,0,31.0,57722,57722.0,Luxury,High-End,0.17211210234933016,0.8278878976506698,1092,0.10869565217391304,1.0,Dataset1_Kaggle_Style
Hyundai,Elantra,2016,8,20045,2505.625,1.6,Diesel,Automatic,Good,3,0,Blue,Convertible,0,35.8,27467,27467.0,Premium,Mid-Market,0.3680953366922033,0.6319046633077967,691,0.03333333333333333,1.0,Dataset1_Kaggle_Style
Chevrolet,Silverado,2021,3,45237,15079.0,1.2,Petrol,Automatic,Fair,2,4,Gray,SUV,0,31.2,16734,16734.0,Mid-Range,Economy,0.2639218791237794,0.7360781208762206,938,0.027906976744186046,1.0,Dataset1_Kaggle_Style
Chevrolet,Equinox,2018,6,102866,17144.333333333332,2.0,Petrol,Manual,Fair,2,4,White,Wagon,0,34.0,9357,9357.0,Budget,Budget,0.5618766680713583,0.4381233319286417,840,0.043478260869565216,1.0,Dataset1_Kaggle_Style
Ford,F-150,2010,14,2437,174.07142857142858,1.2,Diesel,Automatic,Good,3,2,Black,Convertible,0,43.6,18243,18243.0,Mid-Range,Economy,0.60549704820189,0.39450295179811,552,0.022222222222222223,1.0,Dataset1_Kaggle_Style
Honda,Pilot,2023,1,24344,24344.0,1.4,Petrol,Automatic,Fair,2,1,Silver,SUV,0,27.4,25076,25076.0,Premium,Mid-Market,0.07386615452799528,0.9261338454720047,1071,0.03414634146341464,1.0,Dataset1_Kaggle_Style
BMW,5 Series,2010,14,8613,615.2142857142857,2.7,Petrol,Automatic,Fair,2,0,Blue,Coupe,1,30.2,36525,36525.0,Premium,Luxury,0.43394033320418446,0.5660596667958155,963,0.05,1.0,Dataset1_Kaggle_Style
